InchiKey,SMILES,logBB,BBclass,fold
OXQSHUAYKOAHPF-UHFFFAOYSA-N,C1CCCCN1Cc2c(I)ccc(c2)CN3CCCCC3,0.98000001,1,9
OXQSHUAYKOAHPF-UHFFFAOYSA-P,Ic1ccc(C[NH+]2CCCCC2)cc1C[NH+]1CCCCC1,0.98000002,1,10
OXXOAGGAIBIIMB-UHFFFAOYSA-N,NC(N)=Nc(s1)ncc1C,-0.04,1,7
OYGDOCFZQVGFIP-UHFFFAOYSA-N,OC(CCCN1CCc3c(C1)c2cc(F)ccc2n3c4ccc(F)cc4)c5ccc(F)cc5,,1,7
OYKONKGGKFFMDV-UHFFFAOYSA-N,COC1=Nc2nc(cn2C2=C1CCCC2)c1noc(n1)C,,1,9
OYPPVKRFBIWMSX-UHFFFAOYSA-N,CN(C)CC=C(c1ccc(Br)cc1)c2cccnc2,,1,8
OZFSWVOEXHGDES-UHFFFAOYSA-N,OC(COC4=CC(F)=C(F)C=C4)CN(CC3)CCC3N(C)C2=NC1=C(S2)C=CC=C1,0.59,1,6
OZLPUNFFCJDMJD-UHFFFAOYSA-N,CC[N+](CC)(CC)CCOC=1C=C/C=C(/OCC[N+](CC)(CC)CC)C=1OCC[N+](CC)(CC)CC,,0,6
OZNTVIXYGTUPJY-UHFFFAOYSA-N,C/C1=C/C(OC)=C(/C=C1/[S](C)=O)OC,,1,2
OZOMQRBLCMDCEG-UHFFFAOYSA-N,[O-][N+](=O)C1=CC=C(C=C1)C3=C/C=C(/C=N/N2CC(=O)NC2=O)O3,,1,10
OZVBMTJYIDMWIL-UHFFFAOYSA-N,C1CCN(C1C23O)C(=O)C(CC(C)C)N2C(=O)C(O3)(C(C)C)NC(=O)C(C4)CN(C)C(C5)C=4c6cccc7[nH]c(Br)c5c67,-1.1,0,2
OZVBMTJYIDMWIL-UHFFFAOYSA-O,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12,-1.1,0,4
OZYUPQUCAUTOBP-UHFFFAOYSA-N,Oc4ccc3CC2C1CCCCC1(CCN2CC=C)c3c4,,1,5
OZZAYJQNMKMUSD-UHFFFAOYSA-N,CC(=O)C3CCC4C2CC=C1CC(CCC1(C)C2CCC34C)OC(=O)CCC(O)=O,,1,3
PAYBYKKERMGTSS-UHFFFAOYSA-N,[F]/C1=C/N3C(=NC1=N)O[C@]2([H])[C@](O)([H])[C@]([H])(CO)O[C@@]23[H],,1,9
PAZJSJFMUHDSTF-UHFFFAOYSA-N,C=CCc1c(cccc1)OCC(O)CNC(C)C,-0.23,1,2
PAZJSJFMUHDSTF-UHFFFAOYSA-O,C=CCc1ccccc1OCC(O)C[NH2+]C(C)C,-0.23,1,7
PAZQYDJGLKSCSI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,,1,3
PBGIBLLOMGURPS-UHFFFAOYSA-N,COCCN1CCC24C3Oc5c(O)ccc(CC1C2(O)CCC3=O)c45,,1,2
PBHFNBQPZCRWQP-UHFFFAOYSA-N,c1ccccc1NC(=O)Oc(c2)ccc(c2C34C)N(C)C3N(C)CC4,1,1,8
PBHFNBQPZCRWQP-UHFFFAOYSA-O,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[NH+](C)C12,1,1,10
PBJUNZJWGZTSKL-UHFFFAOYSA-N,Cc1ccsc1C(=CCCN2CCCC(C2)C(O)=O)c3sccc3C,,1,3
PBMSWVPMRUJMPE-UHFFFAOYSA-N,OC(=O)C=1C=CC=CC=1C(=O)N/C2=C/C=C(C=C2)[S](=O)(=O)N/C3=N/C=C[S]3,,0,2
PBZAFLUKYPTHFG-UHFFFAOYSA-N,n1c(scc1c1ccccc1)CCN,-0.65,1,10
PBZAFLUKYPTHFG-UHFFFAOYSA-O,C1=CC=C(C=C1)C2=CSC(=N2)CC[NH3+],-0.87,1,8
PBZSJMGKHMEBHC-UHFFFAOYSA-N,O=C(OCC)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1,-1,1,4
PCIWCYUKRZFCMF-UHFFFAOYSA-N,COc4cccc(C(=O)NC1CC2CCC(C1)N2Cc3ccccc3)c4OC,,1,1
PCLITLDOTJTVDJ-UHFFFAOYSA-N,Cc1ncsc1CCCl,,1,9
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CCOC(=O)Nc2ccc(NCc1ccc(F)cc1)cc2N,,1,2
PCTRYMLLRKWXGF-UHFFFAOYSA-N,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,,1,1
PCZOHLXUXFIOCF-UHFFFAOYSA-N,CC[C@H](C)C(O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(O3)=O)[C@@]12[H])=O,0.39,1,6
PDCYAMKYUIFTQG-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)C2C(C2(CN)CN)C3=CC=CC=C3,,1,10
PDOCBJADCWMDGL-UHFFFAOYSA-N,CN1CCN(CC1)c2ncc(c(N)n2)c3cc(Cl)cc(Cl)c3Cl,,1,2
PEQOZYFAQULPER-UHFFFAOYSA-N,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(N(=O)=O)cc1,,0,2
PFEOZHBOMNWTJB-UHFFFAOYSA-N,CCC(C)CC,1.011726338,1,6
PGAVJEVPRWLSBG-UHFFFAOYSA-N,c1cn(CCCCO)c(CC)c(O)c1=O,,0,9
PGBHMTALBVVCIT-UHFFFAOYSA-N,NCC4OC(OC3C(CO)OC(OC1C(O)C(N)CC(N)C1OC2OC(CN)C(O)C(O)C2N)C3O)C(N)C(O)C4O,,0,3
PGMYKACGEOXYJE-UHFFFAOYSA-N,CC(=O)OCCCCC,0.400070417,1,6
PGNHBJGIQAEIHD-UHFFFAOYSA-N,Fc1ccc(cc1)c5ccc(CN2CCN(CC2)c3cccc4ccoc34)[nH]5,,1,9
PGSOFANFWNSSRA-UHFFFAOYSA-N,CNCCCN2c1ccccc1C(C)(C)c3ccccc23,,1,4
PGTVWKLGGCQMBR-UHFFFAOYSA-N,CC(=O)C3CCC4C2CCC1CC(C)(O)CCC1(C)C2CCC34C,,1,5
PHHROXLDZHUIGO-UHFFFAOYSA-N,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C23CO3,,1,1
PHIQHXFUZVPYII-UHFFFAOYSA-N,[O-]C(C[C@@H](O)C[N+](C)(C)C)=O,-11.64,0,1
PHLBKPHSAVXXEF-UHFFFAOYSA-N,O=C1N2C=CC=CC2=NN1CCCN3CCN(C4=CC(Cl)=CC=C4)CC3,0.04,1,4
PHMGZAICAOYEAF-UHFFFAOYSA-N,O=C1CCC2=C(C=CC=C2)N1CCCN3CCC(CCCC)CC3,0.6,1,5
PHMPSHIUYYLXKR-UHFFFAOYSA-N,CN(C)C4C3CC2Cc1c(ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O)N(=O)=O,,0,5
PHTQWCKDNZKARW-UHFFFAOYSA-N,CC(C)CCO,0.039,1,6
PHTUQLWOUWZIMZ-UHFFFAOYSA-N,CN(C)CCC=C2c1ccccc1CSc3ccccc23,,1,9
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,CNCC/C=C1C2=C(C=CC=C2)CCC3=C/1C=CC=C3,1.04,1,8
PHWBOXQYWZNQIN-UHFFFAOYSA-N,[Cl]C=1C=CC=CC=1CN3CC=2C=C[S]C=2CC3,,1,4
PHWKWPXRPNGSRD-UHFFFAOYSA-N,O=C1C2C(N=CN2C)NC(N1C)=O,0.06,1,9
PIDANAQULIKBQS-UHFFFAOYSA-N,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(=O)CC3(C)C4(O)C(=O)CO,,1,7
PIJVFDBKTWXHHD-UHFFFAOYSA-N,CNC(=O)Oc(c1)ccc(c1C23C)N(C)C2N(C)CC3,0.079666666,1,8
PIJVFDBKTWXHHD-UHFFFAOYSA-O,CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C,0.079499997,1,5
PIKMDZDCXCAPEF-UHFFFAOYSA-N,COc1ccc(cc1OC)C(O)CN2CCN(CC2)C(c3ccccc3)c4ccccc4,,1,2
PIWKPBJCKXDKJR-UHFFFAOYSA-N,FC(F)(F)C(Cl)OC(F)F,0.326666667,1,7
PIWQPOFYNLTCOJ-UHFFFAOYSA-N,Cc(n1)sc(c12)cc(OC(C)C)c(c2)CNC(CCCN3)C3c4ccccc4,0.319999995,1,10
PIWQPOFYNLTCOJ-UHFFFAOYSA-P,Cc1nc2cc(C[NH2+]C3CCC[NH2+]C3c3ccccc3)c(OC(C)C)cc2s1,0.31999999,1,5
PJBSDQNRVFCPOC-UHFFFAOYSA-N,CC(C)(O/C1=C/C=C(C=C1)CCNC(=O)C2=CC=CC=C2)C(O)=O,,1,3
PJDFLNIOAUIZSL-UHFFFAOYSA-N,NC(CCC(O)=O)C=C,,1,10
PJDJPGOOOVJKMF-UHFFFAOYSA-N,c1cccc(c12)cccc2C(=O)c3ccc(OCC)c(c34)cccc4,-1.39,0,2
PJDRMPCBIWKBJA-UHFFFAOYSA-N,COc3ccc(CCN1CCN(CC1)c2ccccc2Cl)cc3OC,,1,1
PJMPHNIQZUBGLI-UHFFFAOYSA-N,c1ccccc1N(C(=O)CC)C2CCN(CC2)CCc3ccccc3,0.554186065,1,8
PJMPHNIQZUBGLI-UHFFFAOYSA-O,CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,0.57933301,1,7
PJSUYRBCBFPCQW-UHFFFAOYSA-N,CC1=NC2=C(C=C1)C(OCCN3CCC(CC4=CC=C(OCC(N5)=O)C5=C4)CC3)=CC=C2,-0.39,1,1
PJVWKTKQMONHTI-UHFFFAOYSA-N,OC(C1=CC=CC=C1O2)=C(C2=O)C(CC(C)=O)C3=CC=CC=C3,0,1,5
PKRSYEPBQPFNRB-UHFFFAOYSA-M,C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-],,1,8
PKUBDVAOXLEWBF-UHFFFAOYSA-N,CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,,1,2
PKXWXHGLEXOSQK-UHFFFAOYSA-N,CCN(CC)C(=O)N3CCN(CCCc2nc1n(C)c(=O)n(C)c(=O)c1n2C)CC3,,1,1
PKYKNPLSFOKASK-UHFFFAOYSA-N,CCCCc1c(=O)n(-c2ccccc2)n(c1O)-c3ccccc3,-0.51999998,1,8
PLBHSZGDDKCEHR-UHFFFAOYSA-N,CC3CC2C1CCC(O)(C(=O)COC(C)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34,,1,6
PLDUPXSUYLZYBN-UHFFFAOYSA-N,FC(F)(F)c(c1)ccc(c12)Sc3c(cccc3)N2CCCN4CCN(CC4)CCO,1.51,1,1
PLDUPXSUYLZYBN-UHFFFAOYSA-P,OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.52,1,6
PLIGPBGDXASWPX-UHFFFAOYSA-N,CN(C)CCCn2c1CCCCCCc1c3ccccc23,,1,5
PLRACCBDVIHHLZ-UHFFFAOYSA-N,CN1CCC(=CC1)c2ccccc2,,1,8
PLRHQQPBNXIHAZ-UHFFFAOYSA-N,Clc4ccc3N(CCOCC1CC1)C(=O)CN=C(c2ccccc2)c3c4,,1,1
PLSMXIQMWYSHIV-UHFFFAOYSA-N,Clc4ccc(OCC(=O)OCCNC23CC1CC(CC(C1)C2)C3)cc4,,1,1
PLTNARGNZQMVOG-UHFFFAOYSA-N,C=CC[N+]5(CCCCC5)C4C[C@@]3(C)[C@]2(C)CC[C@@]1(C)C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@@](C)1[C@](C)2CC[C@@](C)3[C@H]4OC(CC)=O,-9.3,0,1
PMBLXLOXUGVTGB-UHFFFAOYSA-N,C1CCCNc(c12)cc(cc2)C(=O)CCC3CCN(CC3)Cc4ccccc4,1.14,1,7
PMBLXLOXUGVTGB-UHFFFAOYSA-O,O=C(CCC1CC[NH+](Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,1.14,1,9
PMHFLBQRALFMRT-UHFFFAOYSA-N,NNC(=O)CP(=O)(c1ccccc1)c2ccccc2,,1,4
PMLYYKUIFGABNF-UHFFFAOYSA-N,C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,,1,6
PMRYVIKBURPHAH-UHFFFAOYSA-N,CN1C=CNC1=[S],,1,8
PMXMIIMHBWHSKN-UHFFFAOYSA-N,OC1C(N2CCC1)=NC(C)=C(CCN3CCC(CC3)c4c5ccc(F)cc5on4)C2=O,-0.67000001,1,7
PMXOASNGMJAYTN-UHFFFAOYSA-N,Fc4ccc3[nH]c2CCN(CCc1ccncc1)Cc2c3c4,,1,2
PNIJGKVOHIQFBR-UHFFFAOYSA-N,CC(C)([H])COC[C@@]([H])(CN1CCCC1)N(C/C2=C/C=CC=C2)C=3C=CC=CC=3,,1,7
PNJUPRNTSWJWAX-UHFFFAOYSA-N,COc2cc3CCN(C)C4CC1(C=CC(=O)C=C1)c(c2O)c34,,1,3
PNKSVGFMOKGXFK-UHFFFAOYSA-N,O=C1N2CCCC(O)C2=NC(C)=C1CCN3CCC(C4=COc5cc(F)ccc54)CC3,-0.8,1,6
PNVBERWMIFHQIB-UHFFFAOYSA-N,CN(C)c(o1)ccc1-c2cc(ccc2)Nc(c3[N+]([O-])=O)[nH]cc3,-0.27,1,7
PNVNVHUZROJLTJ-UHFFFAOYSA-N,COC1=CC=C(C(CN(C)C)C2(O)CCCCC2)C=C1,0.62,1,10
PNYKGCPSFKLFKA-UHFFFAOYSA-N,CNCCOC(c1ccccc1)c2ccccc2C,,1,9
POGQSBRIGCQNEG-UHFFFAOYSA-N,NC(=O)c2cn(Cc1c(F)cccc1F)nn2,,1,5
POPFMWWJOGLOIF-UHFFFAOYSA-N,CC5(C)OC4CC3C2CC(F)C1=CC(=O)CCC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO,,1,10
PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,0.449999995,1,9
PPPVADQGCXVIIG-UHFFFAOYSA-N,CSC1=NN2C(N=C3CCCC3=C2N4CCNCC4)=C1S(C5=CC=CC=C5)(=O)=O,-1,1,2
PPTYJKAXVCCBDU-UHFFFAOYSA-N,[O-][N+](=O)c(c1)ccc(c12)N(C)C(=O)CN=C2c3c(F)cccc3,0.063333333,1,1
PPTYJKAXVCCBDU-UHFFFAOYSA-O,c12C(c3c(cccc3)F)=[NH+]CC(N(c1ccc(c2)[N+](=O)[O-])C)=O,,1,9
PQLXHQMOHUQAKB-UHFFFAOYSA-O,C(CCCCCOP(OCC[N+](C)(C)C)(=O)O)CCCCCCCCCC,-1.14,0,3
PQLYZHNINGGVMB-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN3CCN2CCCC2C3,,1,5
PQSUYGKTWSAVDQ-UHFFFAOYSA-N,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O,,0,3
PRBORDFJHHAISJ-UHFFFAOYSA-N,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,,1,6
PRGQOVDEZVJQJK-UHFFFAOYSA-N,OC4(CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4)C5CCOC5=O,,1,9
PRNNIHPVNFPWAH-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(F)cc1,,1,1
PRQBBJWORXAHMN-UHFFFAOYSA-N,CC(=O)OC1C=CC2C3Cc4ccc(c5c4C2(CCN3CC=C)C1O5)OC(C)=O,,1,6
PRXXVYZRLGMRLX-UHFFFAOYSA-N,N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCC4CCN(C(C)=O)CC4)=N1,-0.79,1,10
PSADRZMLSXCSAS-UHFFFAOYSA-N,C3=C(C1=C2C(=NC(=O)CN1O)C=CC(=C2)Cl)C=CC=C3,,1,6
PSDPQRITXCPIJU-UHFFFAOYSA-N,C1CCCCN1CCn(n2)c(=O)ccc2-c3c(-c4ccccc4)nn(c35)cccc5,0.38,1,1
PSDPQRITXCPIJU-UHFFFAOYSA-O,O=c1ccc(-c2c(-c3ccccc3)nn3ccccc23)nn1CC[NH+]1CCCCC1,0.38,1,3
PSFDQSOCUJVVGF-UHFFFAOYSA-N,Cc1nccc2c1[nH]c3ccccc23,,1,1
PSHBCUHYCLAGPZ-UHFFFAOYSA-N,CC3OC1(CCCCC1Oc2cccc(Cl)c2)NC3=O,,1,9
PSHPCZGANRRQDN-UHFFFAOYSA-N,N/C1=C/C=C(C=C1)[S](=O)(=O)C=2C=CC(O)=CC=2,,1,2
PSTVHRSUNBSVIJ-UHFFFAOYSA-N,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,0.361922396,1,9
PTGXAUBQBSGPKF-UHFFFAOYSA-N,CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2,,0,10
PTIUHXLUCNTVNG-UHFFFAOYSA-N,COc3cccc4OCC(CCCNCCCCN2C(=O)CC1(CCCC1)CC2=O)Cc34,,1,10
PTOAARAWEBMLNO-UHFFFAOYSA-N,Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,,1,4
PTPSMJOSZBOCNF-UHFFFAOYSA-N,CCOC(=O)c1cncn1C(C)c1ccc(cc1)F,,1,5
PUAQLLVFLMYYJJ-UHFFFAOYSA-N,CC(N)C(=O)c1ccccc1,,1,10
PUHMYHQVPODHCZ-UHFFFAOYSA-N,CN1CCN(CC1)C3=Nc2ccccc2Cc4nc(C)nn34,,1,2
PUNYTBZWCMNSRO-UHFFFAOYSA-N,CC(C1)NCCN1C2=CC=C3N=C(NC4=C(Cl)C=CC=C4C)C5=CN=CN5C3=N2,-0.22,1,1
PVFKZEOMFHZRPE-UHFFFAOYSA-N,c1cc(F)ccc1C(=O)CCCN(CC2)CCC23C(=O)N(CC)CN3c4ccc(Br)cc4,-0.430000005,1,9
PVFKZEOMFHZRPE-UHFFFAOYSA-O,CCN1CN(c2ccc(Br)cc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.43000001,1,7
PVIICBUWKXYFAA-UHFFFAOYSA-N,CCCN(CCC)CCc1ccc(O)c(c12)NC(=O)C2,-0.430000005,1,8
PVIICBUWKXYFAA-UHFFFAOYSA-O,CCC[NH+](CCC)CCc1ccc(O)c2c1CC(=O)N2,-0.28200001,1,9
PVNIIMVLHYAWGP-UHFFFAOYSA-N,OC(=O)C1=CC=CN=C1,,1,1
PVZMYDPRVUCJKV-UHFFFAOYSA-N,CCc2c(C)[nH]c3CC1CCN(C)CC1C(=O)c23,,1,1
PWACSDKDOHSSQD-UHFFFAOYSA-N,CC=1C=CC(=CC=1)C(=CCN2CCCC2)C3=CC=CC(/C=C/C(O)=O)=N3,,1,5
PWAJCNITSBZRBL-UHFFFAOYSA-N,CN3C(=O)CN1C(=O)C=C(C)OC1(c2ccccc2)c4cc(Cl)ccc34,,1,10
PWAUCHMQEXVFJR-UHFFFAOYSA-N,Cc1cc(O)c(cn1)C(=O)NC(C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5,,0,10
PWRPUAKXMQAFCJ-UHFFFAOYSA-N,CN1CCN(CC1)C3=Nc2ccccc2Cc4ccccc34,,1,2
PWVXXGRKLHYWKM-UHFFFAOYSA-N,O=S(CCC1=CC2=C(NC=C2C[C@H]3N(C)CCC3)C=C1)(C4=CC=CC=C4)=O,-0.52,1,5
PXBVEXGRHZFEOF-UHFFFAOYSA-N,CN(C)C(=O)OC3N=C(c1ccccc1)c2cc(Cl)ccc2N(C)C3=O,,1,9
PXHIRIWYXDUSMR-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc12,,1,9
PXLPCZJACKUXGP-UHFFFAOYSA-N,ClC1=CC(C2=C(N)N=C(N)N=C2CC)=CC=C1Cl,0.65,1,7
PXLVRFQEBVNJOH-UHFFFAOYSA-N,C=CCC2(C1CCCC=C1)C(=O)NC(=S)NC2=O,,1,6
PXNNCSKFUDOUJS-UHFFFAOYSA-N,CC5(C)SC4C(NC(=O)C(NC(=O)Cc1ccc(cc1)C2=NCCCN2)c3ccccc3)C(=O)N4C5C(O)=O,,0,10
PXUIZULXJVRBPC-UHFFFAOYSA-N,Clc6ccc5CCc1ccccc1N(CCCN2CCC4(CC2)N3CCCCC3NC4=O)c5c6,,1,7
PXXKIYPSXYFATG-UHFFFAOYSA-N,CCOC(=O)C2(CCN(CCCNc1ccccc1)CC2)c3ccccc3,,1,2
PXXYOLIWFSWZNP-UHFFFAOYSA-P,C[N+]2(C)CCC1=CC(OC)=C7C=C1[C@]2([H])CC3=CC=C(C=C3)OC=4C5=C(/C=C(/OC)C=4O)CC[N+](C)(C)[C@]5([H])CC6=C/C=C(/O)C(=C6)O7,,0,9
PYCFDUKKBNGLNC-UHFFFAOYSA-N,CN(C)Cc1cc(ncc1)-c2cc(ccc2)Nc(c3[N+]([O-])=O)[nH]cc3,-0.28,1,6
PYCFDUKKBNGLNC-UHFFFAOYSA-O,C[NH+](C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,-0.28,1,2
PYELINRBJHJZDQ-UHFFFAOYSA-N,O=C(N[C@@H](CC1=CC=CC=C1)[C@H](C[C@H](CC2=CC=CC=C2)CC([C@@H](NC(N(C)CC3=CSC(C(C)C)=N3)=O)C)=O)O)OCC4=CN=CS4,-1.82,0,8
PYZRQGJRPPTADH-UHFFFAOYSA-N,c1ccc(Cl)c(Cl)c1-c2c(N)nc(N)nn2,0.380833329,1,7
PZBFJEASHDIGQS-UHFFFAOYSA-N,Clc1ccc(N2)c(C(C)=NC(O)C2=O)c1,0.61,1,2
PZLOCBSBEUDCPF-UHFFFAOYSA-N,CNCCC(O)C1CC(CN1)SC2=C(N3C(C2C)C(C(C)O)C3=O)C(O)=O,,0,5
PZRHRDRVRGEVNW-UHFFFAOYSA-N,CC=1NC(=O)C(C#N)=CC=1/C2=C/C=NC=C2,,1,4
PZVNDRDMKCGUFD-UHFFFAOYSA-N,FC(F)(F)c(c1)ccc(c12)Sc3c(cccc3)N2CCCN(CC4)CCC4C,1.4400001,1,10
QAGVIYYHBWIDBH-UHFFFAOYSA-N,N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCC4CCN(C(C)C)CC4)=N1,0.08,1,7
QAGYKUNXZHXKMR-UHFFFAOYSA-N,Cc1c(O)cccc1C(=O)NC(CSc2ccccc2)C(O)CN4CC3CCCCC3CC4C(=O)NC(C)(C)C,-0.930000005,1,6
QAGYKUNXZHXKMR-UHFFFAOYSA-O,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)C[NH+]1CC2CCCCC2CC1C(=O)NC(C)(C)C,-0.93000001,1,7
QAJXFAVPCJPZCT-UHFFFAOYSA-N,NC(N)=NC1=NC(c2cc(N/C(NC)=N/C#N)ccc2)=CS1,-1.54,0,4
QATXIDMQXCGKIY-UHFFFAOYSA-N,CC(=O)Cn(n1)c(=O)ccc1-c2c(-c3ccccc3)nn(c24)cccc4,-0.31,1,2
QAXBVGVYDCAVLV-UHFFFAOYSA-N,CCNC1(CCCCC1=O)c2cccs2,,1,7
QAZKXHSIKKNOHH-UHFFFAOYSA-N,NC(=O)C4(CCN(CCCN2c1ccccc1CCc3ccc(Cl)cc23)CC4)N5CCCCC5,,1,8
QBHQOFVJNUQDCO-UHFFFAOYSA-N,COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O,,0,3
QBXJXHODGDNKDJ-UHFFFAOYSA-N,CC1=CC(=C(C=C1)N=C2NCCN2)C,-1.3,0,3
QBXJXHODGDNKDJ-UHFFFAOYSA-O,Cc1ccc(NC2=[NH+]CCN2)c(C)c1,-1.3,0,6
QCDFBFJGMNKBDO-UHFFFAOYSA-N,IC1=CC(Cl)=C(C=CC=N2)C2=C1O,-2.4,0,9
QCKAYJICSQJJCU-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCC2CCCN2C)S(N)(=O)=O,,1,5
QCUASDSAPGSBPR-UHFFFAOYSA-N,CC/C1=C/C=CC2=C1N[C@]3([H])[C@@]2([H])CCOC3(CC(O)=O)CC(O)=O,,1,2
QCUPYFTWJOZAOB-UHFFFAOYSA-N,CCC(=CC)C(=O)NC(N)=O,,1,1
QDNHJPYZKZDMNJ-UHFFFAOYSA-N,NC(N)=NC1=NC(c2cc(N)ccc2)=CS1,-1.16,0,9
QEAUBOOLOIJADA-UHFFFAOYSA-N,CC(C)([H])N(CC[C@](/C1=C/C=CC=C1)(C2=CC=CN=C2)C(N)=O)C(C)(C)[H],,1,4
QECAKYKTTYQVKX-UHFFFAOYSA-N,COc1cc(cc(OC)c1OC)C(=O)C=CN2CC=CC2,,1,2
QEGMGDYIJDZJCI-UHFFFAOYSA-N,ClC1=CC=C(OC2CCN(CCC3CCCN3S(C4=CC=C(C=CN5)C5=C4)(=O)=O)CC2)C=C1,-0.1,1,7
QELUYTUMUWHWMC-UHFFFAOYSA-N,CC1=NN(C(=O)C1)c2ccccc2,,1,8
QEUNHAYEJPIRIA-UHFFFAOYSA-N,c1cn(CCO)c(CC)c(O)c1=O,,0,8
QEVHRUUCFGRFIF-UHFFFAOYSA-N,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,,1,7
QFGMXJOBTNZHEL-UHFFFAOYSA-N,OC(=O)CC=3C=CC=2OCC=1C=CC=CC=1C(=O)C=2C=3,,1,9
QFTZCQVZVRVDTD-UHFFFAOYSA-N,CC1=C(N4C(SC1)C(NC(=O)Cc2ccc(cc2)C3=NCCCN3)C4=O)C(O)=O,,0,6
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,COCCOC=2C=NC(N[S](=O)(=O)C=1C=CC=CC=1)=NC=2,,1,7
QGJOPFRUJISHPQ-UHFFFAOYSA-N,S=C=S,0.6,1,4
QHJLPOSPWKZACG-UHFFFAOYSA-N,c1cc(F)ccc1C(=O)CCCN(CC2)CCC23C(=O)N(C)CN3c4ccccc4,0.460000005,1,5
QHJLPOSPWKZACG-UHFFFAOYSA-O,CN1CN(c2ccccc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O,0.46000001,1,1
QHLGXPUIUKSADT-UHFFFAOYSA-N,FCC(C)NC[C@H](O)COc1cccc2[nH]c(c3c12)cccc3,0.58,1,5
QHLHRQSOSLOKIQ-UHFFFAOYSA-N,O=C1CCC2=C(CC(C)C3C2CCC4C3CCC4(O)C#C)C1,0.4,1,3
QHMBSVQNZZTUGM-UHFFFAOYSA-N,CCCCCc1cc(O)c(C2C=C(C)CC[C@H]2C(C)=C)c(O)c1,,1,2
QHSMEGADRFZVNE-UHFFFAOYSA-N,c1nc(CO)n(c12)c3c(cc(Cl)cc3)C(=NC2)c4c(F)cccc4,-0.076666666,1,3
QHZQILHUJDRDAI-UHFFFAOYSA-N,CCCCOCC(CN1C(=O)NC(=O)C(CC)(C1=O)c2ccccc2)OC(N)=O,,1,8
