InchiKey,smiles,logD,fold
LVXJQMNHJWSHET-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,4.1,9
LVYDDRHDOKXFMW-UHFFFAOYSA-N,O=C(O)c1cn(Cc2ccccc2)c2ccccc12,1.19,1
LVZZXYFHYKVXDF-UHFFFAOYSA-N,CN1CC[C@@](O)(C#Cc2cccc(-c3nc(C(N)=O)n4ccccc34)c2)C1=O,2.2,2
LWBCCDUAQWZGLW-UHFFFAOYSA-N,CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)O)Cc3cccc4cccnc34)ccc2O1,0.5,5
LWCNAFKJBINERT-UHFFFAOYSA-N,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(COC)cc3)cc12,4.1,1
LWCSUGDLKORNAJ-UHFFFAOYSA-N,OC1Cc2cc(Cl)ccc2C(=C2CCNCC2)c2ncccc21,1.1,10
LWCUVEXXGCXPHP-UHFFFAOYSA-N,Cn1c(-c2ccc(O)nc2)nc2ccccc21,1.2,8
LWDJYEJRZVMWMH-UHFFFAOYSA-N,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCNC2CCCC(N3CCCC3)C21,0.29,3
LWFDMVFVKWWYFN-UHFFFAOYSA-N,O=C(O)c1nc2cc(Cl)c(Cl)cc2nc1O,-1,10
LWJCPHYISVLVAT-UHFFFAOYSA-N,O=C(c1cccc(Cl)c1Cl)N1CCN(c2ccccn2)CC1,2.98,10
LWKNIOKRJFVQBE-UHFFFAOYSA-N,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,0.41,9
LWLYTBIEINCWJQ-UHFFFAOYSA-N,CN(c1cccc(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,2.6,6
LWMPULARVSIYHV-UHFFFAOYSA-N,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CCc2ccccc2)c1,2,2
LWRBVKNFOYUCNP-UHFFFAOYSA-N,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,3.49,9
LWUDDYHYYNNIQI-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,2.48,4
LWUMYRAPPSSZQT-UHFFFAOYSA-N,CCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(F)cc3)CC2)c(Cl)c1,0.6,6
LWUQARMOMBUJSG-UHFFFAOYSA-N,CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,2.55,3
LWVUAUKYRCXIKQ-UHFFFAOYSA-N,CCCCCc1ccc(-c2nnc(N)s2)cc1,4.13,1
LXBUVEXDYQSGGZ-UHFFFAOYSA-N,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,3.5,10
LXCSAPOGAXFOIJ-UHFFFAOYSA-N,C[C@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc([C@@H](C)Nc4cc(F)cc(F)c4)c3o2)CCO1,2.65,4
LXNHXLLTXMVWPM-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O,-0.58,2
LXPZLICTVQWCKP-UHFFFAOYSA-N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,0.9,3
LXWFHMREWLOKLM-UHFFFAOYSA-N,CC(C)CCOc1ccc(N)cc1,2.67,2
LXWYQYPWFLGFEO-UHFFFAOYSA-N,COC1CCN(c2nccc(Nc3cc4c(cn3)ncn4C3CC3)n2)CC1,2.3,6
LXYSCROSLDLXCB-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.46,9
LYAALYRAVCYXJH-UHFFFAOYSA-N,Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3C(=O)C2)CC1,1.3,2
LYADNSNBFMPRRX-UHFFFAOYSA-N,CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3S(C)(=O)=O)CC1,1.31,1
LYAULIIFPDSAKW-UHFFFAOYSA-N,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,1.55,9
LYDTZBUSUCDSRL-UHFFFAOYSA-N,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,2.7,2
LYHJDICGPZUYSN-UHFFFAOYSA-N,COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3,2
LYRYFQXBFWTGNA-UHFFFAOYSA-N,COc1ccc(-n2cc3nc(-c4ccccc4C)n(CC4CCCN(C(C)C)C4)c(=O)c3n2)cc1,2.4,9
LYTCXQWSMLSBBT-UHFFFAOYSA-N,O=C(Nc1cccc([C@@H](c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,3.58,7
LYZBESBXJHUNLT-UHFFFAOYSA-N,CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.8,4
LZIJKEIPCFEOLH-UHFFFAOYSA-N,O=C(Nc1ccccn1)c1ccccc1,2.2,3
LZJNFCVJVFKBPQ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1,1.69,6
LZMOSYUFVYJEPY-UHFFFAOYSA-N,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,1.51,5
LZRZLRDYRGYENN-UHFFFAOYSA-N,CSc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,1.2,8
LZTCFLDZLBOLDW-UHFFFAOYSA-N,N=C(N)SCc1ccc(Cl)c(Cl)c1,1.28,5
LZUBRBPDQNOPAH-UHFFFAOYSA-N,CN1CCCC1CCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.01,4
LZUONRJVPFJDGZ-UHFFFAOYSA-N,COc1cc(N(CC(C)C)c2ccc(F)c3ccccc23)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,2.2,4
LZUVYNLKKXOOOT-UHFFFAOYSA-N,CCCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,-0.79,8
LZYQUYJOCLBJGY-UHFFFAOYSA-N,O=[N+]([O-])c1nccn1CC(O)CN1C2CCCCCC21,1.44,8
LZYWSNBLTBFPDC-UHFFFAOYSA-N,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1,1.79,10
LZYXXAWRBSUKEJ-UHFFFAOYSA-N,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(F)cccc1Cl,2.5,2
LZYYPODTGABYDK-UHFFFAOYSA-N,CC(C)(C)NC(=O)Nc1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,1.77,4
MAABWDSRAWCVBC-UHFFFAOYSA-N,Cc1cc(Oc2ccccc2)c(C)cc1NC(=O)c1c(O)nn2ccccc12,2.93,8
MAAOWWNLDLETQH-UHFFFAOYSA-N,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1,1.34,3
MAJXWKOVYWMCLN-UHFFFAOYSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,1.47,8
MALAKURYZJFBLT-UHFFFAOYSA-N,Cn1c(N)nc(CCc2ccccc2)cc1=O,2,4
MAMCKHRKAMEQIM-UHFFFAOYSA-N,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(OC)cccn23)n1,3.5,10
MANRLQSCJCTMOZ-UHFFFAOYSA-N,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.68,6
MASKQITXHVYVFL-UHFFFAOYSA-N,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,2.1,4
MATQWNLSVRLACV-UHFFFAOYSA-N,CSc1nc(N2C[C@H]3[C@@H](C2)[C@@H]3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,2.1,6
MAWNODXTLNGOAA-UHFFFAOYSA-N,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,3.48,7
MBAXYDNQLXXKNL-UHFFFAOYSA-N,Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,3.18,5
MBBITTNSTABUAE-UHFFFAOYSA-N,Cc1nn(-c2cccc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)c(C)c1CC(=O)O,0.9,2
MBBLDVYCKXIIFG-UHFFFAOYSA-N,Cc1c(C(F)(F)F)nc(-c2ccc(Cl)o2)n1-c1c(Cl)ccc(N2CC(c3nnn[nH]3)C2)c1Cl,2.5,7
MBIGOEQMRVYLDL-UHFFFAOYSA-N,O=c1c(-c2ccc([N+](=O)[O-])cc2)coc2cc(O)cc(O)c12,3.24,10
MBMAQWYADJFPMU-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,1.41,4
MBMNYBUCPCOZEE-UHFFFAOYSA-N,CN1CCN(C(=O)Oc2cccc(-c3cc(-c4ccccc4)nc(N)n3)c2)CC1,4.03,4
MBTDIENWIYANIG-UHFFFAOYSA-N,Cc1[nH]c(/C=C2\\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C,1.75,10
MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,2.46,4
MCCSIDXTNHFYKE-UHFFFAOYSA-N,CCCSc1nc(N2CCC(CC(=O)O)CC2)ccc1C(=O)NC1CCCCC1,2,2
MCFXYDVDYPKNHH-UHFFFAOYSA-N,Cc1c(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cccc1C(N)=O,1.6,9
MCGQUSRJFYNODH-UHFFFAOYSA-N,Nc1c(Cc2cccc3ccccc23)c(C2CC2)c2n(c1=O)C(C(=O)Nc1ccccc1)CS2,4.3,2
MCIDWGZGWVSZMK-UHFFFAOYSA-N,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,3.49,5
MCKPLODGBCOICL-UHFFFAOYSA-N,COCCC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.78,4
MCNQUWLLXZZZAC-UHFFFAOYSA-N,COc1ccc(-c2c(C#N)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,3.3,4
MCRAHMXSTLFMGF-UHFFFAOYSA-N,c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,3.65,5
MCTQBSWUEFTRJD-UHFFFAOYSA-N,Cc1ncc(CN[C@@H]2CCN(CCn3c(=O)ccc4ccc(C#N)cc43)C[C@@H]2F)cc1C#N,1.29,9
MCVAPYVAATZOFP-UHFFFAOYSA-N,c1cncc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)c1,3.3,2
MCWZJZOROQSPHT-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC2CCCN(C)C2)n1,1.9,7
MCZWBSFGGNTCLH-UHFFFAOYSA-N,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,3.15,4
MDHQZDJGSZVTDR-UHFFFAOYSA-N,CC(Nc1cc(F)ccc1F)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,1.8,2
MDIXZEBSCHRVDY-UHFFFAOYSA-N,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1,4.31,5
MDNWGCQSCGNTKH-UHFFFAOYSA-N,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,3.85,6
MDSYPQCLEJWKME-UHFFFAOYSA-N,Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4C[C@@H]5C[C@H]4CO5)CC3)c12,1.9,2
MDUKTARDGADIKR-UHFFFAOYSA-N,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4cccnc4)ccc3n2)cc1,3.11,1
MDZVTIKZFXVYCJ-UHFFFAOYSA-N,O=C(Nc1cccc(NC(=O)c2ccccc2)n1)c1ccccc1,4.02,8
MEIFDXGRVDAGAQ-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2c(c1)CCN2c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,1.9,3
MELLPTHIQUBYAE-UHFFFAOYSA-N,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,1.8,9
MELQHVBGGSKVJQ-UHFFFAOYSA-N,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,2.8,3
MERPPDGMBNDZGS-UHFFFAOYSA-N,CNc1c(Br)cnc2[nH]c(-c3cnn(C4CCN(C)CC4)c3)nc12,2.5,4
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-0.16,2
MEWOMDUCJFJDGL-UHFFFAOYSA-N,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,1.38,6
MEWSGCMVRSEDNY-UHFFFAOYSA-N,COC1CCN(C(=O)C2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1,4.09,8
MEZLKOACVSPNER-UHFFFAOYSA-N,C#CCN(C)C(C)Cc1ccccc1,2.16,2
MEZRZVWPLXVLSO-UHFFFAOYSA-N,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,2.61,3
MFAWSNPHJTXASH-UHFFFAOYSA-N,c1cc2c(cc1CN1CC3(COC3)C1)OCO2,0.5,10
MFDFERRIHVXMIY-UHFFFAOYSA-N,CCN(CC)CCOC(=O)c1ccc(N)cc1,0,9
MFEDHMSIAWGIGY-UHFFFAOYSA-N,COc1ccccc1Cn1c(C)nc2ccccc21,3.47,5
MFELOIQWSKQMLV-UHFFFAOYSA-N,C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc1ccccc1,1.52,8
MFFMDFFZMYYVKS-UHFFFAOYSA-N,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.31,4
MFJWXRIWIGLCGD-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.5,3
MFQLVAIMTGXBSE-UHFFFAOYSA-N,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,3.23,2
MFQPYWLVPWCPPR-UHFFFAOYSA-N,CCCSc1nc(N2CCCC(C(=O)O)C2)ccc1C(=O)NC1CCCCC1,1.71,6
MFYSYFVPBJMHGN-UHFFFAOYSA-N,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.4,6
MFZMHUAYPHJUBK-UHFFFAOYSA-N,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C)cc34)CC2)CC1,2.5,4
MGAPVOBBWDUNPY-UHFFFAOYSA-N,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,1.06,7
MGDZEIOULYKLRY-UHFFFAOYSA-N,CC(C)CN1[C@H](C)Cc2ccccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,2.5,2
MGFASSGEYPHPRF-UHFFFAOYSA-N,Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4nn(C)c5ncccc45)CC3)C2)ncn1,2.1,7
MGFILPDZSBIARL-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(Nc2nccc(N(CC#N)c3c(Cl)ccc4c3OCO4)n2)c1,3.16,7
MGLAVOWIBYVMLI-UHFFFAOYSA-N,CC1(C)CCCN1Cc1ccc2c(c1)OCO2,0.9,6
MGNOAIMBMHVFHF-UHFFFAOYSA-N,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)[C@@H]2CCCO2)c1=O,2.1,1
MGNZSIKQOCJNLD-UHFFFAOYSA-N,Cc1cc(-c2ccc(C(=O)[C@@H]3CCCC[C@H]3C(=O)Nc3cn(C)nc3C(N)=O)c(F)c2)[nH]n1,3.5,2
MGOAWIRTPOOEAO-UHFFFAOYSA-N,N#Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,1.22,3
MGVAKCXUPMDXHO-UHFFFAOYSA-N,COCCOc1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cc1,1.8,1
MGXHZTQMLYFNMR-UHFFFAOYSA-N,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,2.58,6
MGYZIZGWTUDWLJ-UHFFFAOYSA-N,Cc1nn(-c2ccccn2)c2cc(-c3ccc(CCC(=O)O)cc3C#N)ccc12,2.2,4
MGZJKYTZNDZWJI-UHFFFAOYSA-N,CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,3.6,10
MGZYECCDJBJINR-UHFFFAOYSA-N,CCCCSc1nc(N)c2ncn(Cc3c(F)ccc(C)c3F)c2n1,3,6
MHBLRRVMUPLWSD-UHFFFAOYSA-N,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,0.03,6
MHIGGZVRNLDMTE-UHFFFAOYSA-N,CCOC(=O)c1ncn2c1CN(Cc1ccccc1)C(=O)c1cc(F)ccc1-2,1.44,1
MHJFZJJXUXOKHM-UHFFFAOYSA-N,Cc1cc(Nc2ccccc2)n(CCC#N)n1,2.3,2
MHKXMNCZAAKYLC-UHFFFAOYSA-N,O=C(N[C@@H](Cc1ccc(C#CCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.27,4
MHLBWXVMZIFVDJ-UHFFFAOYSA-N,O=C1CN(C(=O)c2ccco2)c2ccccc2N1,1.21,3
MHSXVUJORQQJOJ-UHFFFAOYSA-N,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,2.14,2
MHWLWQUZZRMNGJ-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.1,7
MHWQFWUYBKZWOI-UHFFFAOYSA-N,CSc1nc(-c2ccccc2)nn1Cc1ccccc1,3.83,10
MIAPTUPYMQWRAF-UHFFFAOYSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1)C(C)(C)C,0.9,2
MIAXOMOVNFGVNO-UHFFFAOYSA-N,CCSc1c(Cc2ccccc2C(F)(F)F)sc2c1c(=O)n(C)c(=O)n2CC(C)C,4.49,9
MIDDVCJFJSGVQD-UHFFFAOYSA-N,O=C1c2cc(Br)ccc2-n2c1nc1ccncc1c2=O,1.6,9
MIEABZLLQOLZQW-UHFFFAOYSA-N,COc1ccc(C(CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)c(OC)c1,3.07,9
MIGREITXIMIAAD-UHFFFAOYSA-N,CN1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1,1.97,10
MIGUNWYRDMCMDZ-UHFFFAOYSA-N,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,3.4,6
MILDDBYLPYUFOX-UHFFFAOYSA-N,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,3.2,7
MIMZJKFDVCADOO-UHFFFAOYSA-N,O=S(=O)(Nc1cccc2[nH]ncc12)c1cccs1,1.7,5
MIOKYZZTPMKVEG-UHFFFAOYSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cc(F)ccc4c3C2)CC1,2.99,10
MIQPIUSUKVNLNT-UHFFFAOYSA-N,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.74,2
MITFXPHMIHQXPI-UHFFFAOYSA-N,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1.3,6
MITSOTISLAVGFW-UHFFFAOYSA-N,NC(=O)Cc1nc(-c2ccccc2)cs1,1.3,2
MIUDYUJMSXWQAH-UHFFFAOYSA-N,CN(C(=O)Cc1ccc(O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.3,7
MIXWACFJHDRZCG-UHFFFAOYSA-N,Cn1cc(C(=O)CCCCOc2ccc(C(=O)O)cc2)cc1C=O,0.14,4
MJECADBTLKOWBL-UHFFFAOYSA-N,Cc1[nH]c(C(=O)N[C@@H]2CCN(c3ncc(C(=O)O)s3)CC23OCC(C)(C)CO3)c(Cl)c1Cl,1.07,1
MJHBRTGGZYSCHJ-UHFFFAOYSA-N,COc1nc(N(C)C)ccc1-c1cc2c(C(=O)O)c[nH]c2cc1Cl,2.3,1
MJJOCVSZEMTHJQ-UHFFFAOYSA-N,O=C(Nc1cnn2cccnc12)[C@@H]1CCCC[C@H]1C(=O)c1ccc(-c2cc[nH]n2)cc1,2.9,4
MJKCGAHOCZLYDG-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,3.04,1
MJQMRGWYPNIERM-UHFFFAOYSA-N,C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,0.8,7
MJQVDJSEAMOVCO-UHFFFAOYSA-N,Cc1cc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)on1,3.43,1
MJSLGTDKVDKHMT-UHFFFAOYSA-N,Cc1cc(/C(C[C@@H](c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccccc2C)=N/O)ccn1,2.7,8
MJWAGSZZOQMRNY-UHFFFAOYSA-N,C[C@]1(C(=O)O)CSC(c2ncccc2O)=N1,-1.77,6
MKDYBKSEUSEICP-UHFFFAOYSA-N,COc1cccc(CNC(=O)c2cc(-c3nnn(C[C@H]4CO[C@H](CO)CO4)n3)cc(C)n2)c1,2.04,10
MKEZXJZAKPJGKM-UHFFFAOYSA-N,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,3.2,2
MKFBFGXYGIKOGL-UHFFFAOYSA-N,CN(C)CCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,0.64,5
MKIYJEDSNQWWFD-UHFFFAOYSA-N,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,-1.28,8
MKPDCHGZICKQCA-UHFFFAOYSA-N,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,0.16,10
MKPLAMMDMLMBRI-UHFFFAOYSA-N,COc1cc(OC2CCN(C)CC2)c2c(Nc3cccc4c3OCO4)ncnc2c1,3.02,6
MKSXJRJUBVNORD-UHFFFAOYSA-N,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccccn2)CC1,2.55,7
MKTBFICPTYRWDG-UHFFFAOYSA-N,CN(C(=O)[C@@H](CC(=O)O)CC1CCOCC1)c1nc(-c2ccccc2Cl)cs1,1.27,5
MKUXAQIIEYXACX-UHFFFAOYSA-N,Nc1nc(O)c2ncn(COCCO)c2n1,-1.42,4
MKWYFPJZFLPQIN-UHFFFAOYSA-N,CCCC(=O)Nc1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cn(C)c1=O,2.6,6
MKXKFYHWDHIYRV-UHFFFAOYSA-N,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.46,9
MLBYOWASRACYDH-UHFFFAOYSA-N,CC(C)(C)NC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,3.09,4
MLIYUVZSBYCPSQ-UHFFFAOYSA-N,CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCC(F)(F)CC4)cc3c2)CC1,1.2,9
MLJAZWVARQBZJC-UHFFFAOYSA-N,N[C@@H](Cn1c(=O)ccc2ncc(F)cc21)[C@H]1CC[C@H](NCc2ccc3c(n2)NC(=O)CO3)CC1,-1.02,2
MLNKSPKBBXWPSG-UHFFFAOYSA-N,CN1C(=O)C[C@H]2CN([C@H]3CC[C@H](Nc4ncnc5[nH]cc(C6CCOCC6)c45)CC3)CC[C@H]21,0.9,3
MLNZIJKKSLNUDK-UHFFFAOYSA-N,CSCc1cc(N2CCOCC2)nc(-c2ccccc2)n1,3.26,5
MLPAQPPOEHWWBQ-UHFFFAOYSA-N,CC(C)Nc1nccc(-c2cnn3ncccc23)n1,2.6,3
MLRCSHKJXWOFGJ-UHFFFAOYSA-N,CNC(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1,0.7,2
MLYUYDYHGYHXEC-UHFFFAOYSA-N,O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,1.2,10
MLZKBOIYCFMLEI-UHFFFAOYSA-N,CCN1CCC[C@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.9,8
MMBJQNHQQHDAKU-UHFFFAOYSA-N,CCCNC(=O)c1nnc2c(-c3cnc(OC)nc3OC)cccc2c1N,3.26,7
MMBYQUSJDXIEGB-UHFFFAOYSA-N,COc1ccc(CNCc2ccc(-c3cc(C(N)=O)c(NC(N)=O)s3)cc2)cc1,2.55,3
MMCKTCYZCHRPQJ-UHFFFAOYSA-N,CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,2.7,2
MMCSQTPDMRNXRC-UHFFFAOYSA-N,c1cc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,2.66,2
MMCYXMUZXDBPKB-UHFFFAOYSA-N,CC(C)CCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1,2.7,8
MMOHLOVDPKIQDH-UHFFFAOYSA-N,C[C@@H](NC1=CC(=O)CNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.49,1
